fire,temporal_scope,name,geom,wkt,year
http://stko-kwg.geog.ucsb.edu/lod/resource/mtbsfire.CA3500411993619940908.SPANISH.1994,http://stko-kwg.geog.ucsb.edu/lod/resource/time.1994-09-08,SPANISH,http://stko-kwg.geog.ucsb.edu/lod/resource/geometry.polygon.CA3500411993619940908.SPANISH.1994,"POLYGON ((-119.9315404 34.9733432, -119.9319364 34.9739054, -119.9322839 34.9747707, -119.9322744 34.9756518, -119.9325170 34.9761873, -119.9330314 34.9766662, -119.9334294 34.9774624, -119.9336566 34.9781770, -119.9339362 34.9790564, -119.9343167 34.9797976, -119.9345090 34.9804022, -119.9349225 34.9810194, -119.9357590 34.9813726, -119.9362754 34.9820856, -119.9370265 34.9823980, -119.9377757 34.9824764, -119.9382571 34.9830794, -119.9381777 34.9837406, -119.9383700 34.9843452, -119.9385623 34.9849498, -119.9388400 34.9855952, -119.9389449 34.9859250, -119.9395603 34.9862657, -119.9398360 34.9866771, -119.9405193 34.9870037, -119.9409968 34.9871386, -119.9417204 34.9862260, -119.9423627 34.9857406, -119.9435309 34.9850871, -119.9440898 34.9847948, -119.9446197 34.9850947, -119.9446762 34.9857276, -119.9443910 34.9861972, -119.9439001 34.9864753, -119.9432578 34.9869607, -119.9432114 34.9874978, -119.9439956 34.9876861, -119.9447293 34.9879435, -119.9451584 34.9883816, -119.9452808 34.9887663, -119.9453528 34.9892202, -119.9455781 34.9897007, -119.9459043 34.9900430, -119.9460967 34.9906476, -119.9462211 34.9912663, -119.9459050 34.9920940, -119.9456528 34.9924396, -119.9457598 34.9930034, -119.9457833 34.9937604, -119.9459233 34.9942001, -119.9461856 34.9950245, -119.9466477 34.9953385, -119.9474958 34.9950446, -119.9484798 34.9947224, -119.9490603 34.9949531, -119.9487402 34.9953128, -119.9480804 34.9957433, -119.9471468 34.9959964, -119.9471179 34.9965885, -119.9472423 34.9972072, -119.9470951 34.9978825, -119.9472875 34.9984871, -119.9473615 34.9991750, -119.9476898 34.9997513, -119.9480160 35.0000935, -119.9483947 35.0006007, -119.9481950 35.0011112, -119.9484049 35.0017707, -119.9487002 35.0024711, -119.9490460 35.0031023, -119.9492734 35.0038168, -119.9495493 35.0042282, -119.9497572 35.0046537, -119.9499012 35.0055614, -119.9498414 35.0065116, -119.9493874 35.0071336, -119.9488633 35.0075357, -119.9488344 35.0081278, -119.9497626 35.0087398, -119.9503320 35.0093976, -119.9498210 35.0100539, -119.9495266 35.0107622, -119.9493618 35.0112495, -119.9495464 35.0117302, -119.9499582 35.0121133, -119.9505913 35.0125089, -119.9513953 35.0129861, -119.9519954 35.0135058, -119.9524072 35.0138888, -119.9525997 35.0144934, -119.9519882 35.0146208, -119.9513632 35.0151612, -119.9510605 35.0155759, -119.9512025 35.0162495, -119.9514300 35.0169640, -119.9517933 35.0176502, -119.9519858 35.0182548, -119.9522133 35.0189693, -119.9524099 35.0200418, -119.9522451 35.0206622, -119.9519269 35.0212559, -119.9516767 35.0218355, -119.9513060 35.0222643, -119.9508169 35.0227764, -119.9505491 35.0233010, -119.9504018 35.0239763, -119.9503555 35.0245134, -119.9501382 35.0249689, -119.9499538 35.0253003, -119.9496685 35.0257699, -119.9494162 35.0261155, -119.9497312 35.0271048, -119.9500462 35.0280941, -119.9498814 35.0287144, -119.9496991 35.0292798, -119.9492604 35.0297228, -119.9489246 35.0302615, -119.9491346 35.0309211, -119.9493930 35.0312775, -119.9497544 35.0317297, -119.9503372 35.0321944, -119.9505297 35.0327989, -119.9505688 35.0333768, -119.9504370 35.0338731, -119.9500837 35.0343569, -119.9498179 35.0351155, -119.9497540 35.0355976, -119.9499466 35.0362022, -119.9505119 35.0366119, -119.9508579 35.0372431, -119.9508969 35.0378210, -119.9513284 35.0384930, -119.9520142 35.0390535, -119.9524477 35.0399595, -119.9528967 35.0406864, -119.9531922 35.0413867, -119.9534177 35.0418672, -119.9537462 35.0424435, -119.9543466 35.0429631, -119.9544867 35.0434027, -119.9546618 35.0439523, -119.9550232 35.0444045, -119.9557421 35.0448408, -119.9557483 35.0455428, -119.9555835 35.0461632, -119.9547544 35.0467460, -119.9538552 35.0471091, -119.9533484 35.0475662, -119.9531156 35.0482007, -119.9525234 35.0486170, -119.9515037 35.0488293, -119.9504160 35.0490558, -119.9497146 35.0486743, -119.9490812 35.0482788, -119.9487002 35.0475376, -119.9481503 35.0469489, -119.9475654 35.0462502, -119.9473224 35.0457148, -119.9470444 35.0450694, -119.9464420 35.0443157, -119.9462845 35.0438211, -119.9461600 35.0432024, -119.9459500 35.0425429, -119.9457400 35.0418834, -119.9454950 35.0411139, -119.9453025 35.0405094, -119.9449545 35.0396441, -119.9446591 35.0389438, -119.9440063 35.0382592, -119.9435379 35.0372433, -119.9431025 35.0361033, -119.9423448 35.0350889, -119.9420298 35.0340996, -119.9412082 35.0335674, -119.9410467 35.0326048, -119.9407513 35.0319044, -119.9400327 35.0314680, -119.9393975 35.0308384, -119.9391701 35.0301239, -119.9386688 35.0292319, -119.9380646 35.0282443, -119.9376313 35.0273382, -119.9370931 35.0261023, -119.9368093 35.0247550, -119.9365625 35.0237515, -119.9365525 35.0225815, -119.9367134 35.0214932, -119.9368918 35.0204598, -119.9370392 35.0197845, -119.9370662 35.0189585, -119.9370952 35.0183664, -119.9373066 35.0172089, -119.9373840 35.0163138, -119.9374635 35.0156526, -119.9372691 35.0148140, -119.9365681 35.0144325, -119.9357642 35.0139552, -119.9347099 35.0140574, -119.9336227 35.0142837, -119.9326054 35.0147299, -119.9320288 35.0149671, -119.9311124 35.0152750, -119.9303085 35.0147976, -119.9298405 35.0137816, -119.9294384 35.0125174, -119.9287820 35.0113648, -119.9277549 35.0106409, -119.9270170 35.0099154, -119.9262967 35.0092448, -119.9253356 35.0082728, -119.9245299 35.0075614, -119.9241124 35.0064763, -119.9238308 35.0053628, -119.9235143 35.0041394, -119.9233881 35.0032867, -119.9235666 35.0022533, -119.9238655 35.0013707, -119.9242828 35.0004048, -119.9245622 34.9992333, -119.9244011 34.9982706, -119.9239176 34.9974335, -119.9236381 34.9965541, -119.9232246 34.9959369, -119.9227082 34.9952239, -119.9217493 34.9944858, -119.9210796 34.9937461, -119.9205633 34.9930331, -119.9210970 34.9917501, -119.9204448 34.9910653, -119.9194899 34.9907952, -119.9187251 34.9908957, -119.9184650 34.9903052, -119.9181700 34.9896048, -119.9175683 34.9888510, -119.9168153 34.9883044, -119.9168425 34.9874783, -119.9161243 34.9870417, -119.9157634 34.9865894, -119.9151966 34.9859455, -119.9149696 34.9852309, -119.9144883 34.9846278, -119.9140032 34.9835567, -119.9138596 34.9826490, -119.9139043 34.9818779, -119.9135744 34.9810675, -119.9128389 34.9805759, -119.9121908 34.9803591, -119.9119308 34.9797686, -119.9121268 34.9787902, -119.9126315 34.9780992, -119.9134059 34.9771177, -119.9144073 34.9768507, -119.9154940 34.9766246, -119.9162799 34.9770471, -119.9172173 34.9772623, -119.9177587 34.9769152, -119.9183487 34.9762650, -119.9189037 34.9755049, -119.9199865 34.9748107, -119.9205105 34.9744087, -119.9216127 34.9740035, -119.9230390 34.9737066, -119.9245662 34.9732715, -119.9253657 34.9732809, -119.9260119 34.9732636, -119.9269317 34.9734237, -119.9276148 34.9737503, -119.9287753 34.9742119, -119.9295787 34.9746893, -119.9298135 34.9742888, -119.9307624 34.9738568, -119.9315404 34.9733432))",1994
http://stko-kwg.geog.ucsb.edu/lod/resource/mtbsfire.CA3502111998319990718.SPANISH.1999,http://stko-kwg.geog.ucsb.edu/lod/resource/time.1999-07-18,SPANISH,http://stko-kwg.geog.ucsb.edu/lod/resource/geometry.polygon.CA3502111998319990718.SPANISH.1999,"POLYGON ((-119.9610382 35.0482738, -119.9610153 35.0482699, -119.9602715 35.0484557, -119.9593878 35.0486397, -119.9586771 35.0491394, -119.9578634 35.0495432, -119.9570477 35.0497131, -119.9564843 35.0495374, -119.9557170 35.0494042, -119.9545572 35.0491768, -119.9536014 35.0489070, -119.9529525 35.0486905, -119.9523407 35.0488178, -119.9515250 35.0489877, -119.9507422 35.0490334, -119.9499728 35.0486662, -119.9493549 35.0480916, -119.9487349 35.0472830, -119.9480995 35.0466534, -119.9474291 35.0459139, -119.9467783 35.0454634, -119.9462109 35.0448196, -119.9459504 35.0442292, -119.9456179 35.0431850, -119.9454718 35.0420433, -119.9451044 35.0408892, -119.9449778 35.0400365, -119.9448863 35.0392937, -119.9442840 35.0385400, -119.9439030 35.0377989, -119.9437281 35.0372493, -119.9433977 35.0364390, -119.9428983 35.0357811, -119.9423465 35.0349583, -119.9421016 35.0341889, -119.9414993 35.0334352, -119.9407611 35.0327098, -119.9404812 35.0318304, -119.9399645 35.0311175, -119.9391408 35.0303513, -119.9386551 35.0292804, -119.9382063 35.0285533, -119.9379090 35.0276190, -119.9375941 35.0266297, -119.9373473 35.0256262, -119.9371024 35.0248567, -119.9371119 35.0239757, -119.9367971 35.0229864, -119.9367756 35.0224634, -119.9368356 35.0215133, -119.9376081 35.0202977, -119.9378020 35.0190853, -119.9377046 35.0176405, -119.9384091 35.0164390, -119.9393759 35.0160619, -119.9405116 35.0155325, -119.9414784 35.0151554, -119.9421539 35.0145459, -119.9412315 35.0141519, -119.9405810 35.0137013, -119.9399304 35.0132507, -119.9390761 35.0128426, -119.9386139 35.0125285, -119.9382681 35.0118973, -119.9380408 35.0111828, -119.9377960 35.0104133, -119.9375512 35.0096438, -119.9371355 35.0087927, -119.9370266 35.0079949, -119.9374827 35.0076069, -119.9381622 35.0074655, -119.9392688 35.0075281, -119.9402765 35.0079630, -119.9411813 35.0083020, -119.9419987 35.0083662, -119.9418547 35.0074585, -119.9417128 35.0067848, -119.9419960 35.0060812, -119.9414444 35.0052584, -119.9414229 35.0047354, -119.9418925 35.0039344, -119.9426183 35.0032558, -119.9425464 35.0028020, -119.9417755 35.0022007, -119.9411755 35.0016809, -119.9405251 35.0012303, -119.9402493 35.0008189, -119.9401383 34.9997872, -119.9401323 34.9990852, -119.9402292 34.9984789, -119.9399145 34.9974896, -119.9407802 34.9972507, -119.9417118 34.9967637, -119.9422183 34.9963066, -119.9430664 34.9960127, -119.9441359 34.9957314, -119.9448522 34.9954078, -119.9446418 34.9949592, -119.9448066 34.9943388, -119.9454831 34.9940267, -119.9445603 34.9936504, -119.9442166 34.9932532, -119.9440417 34.9927035, -119.9437640 34.9920581, -119.9439315 34.9918014, -119.9436780 34.9917022, -119.9430101 34.9911967, -119.9435785 34.9900234, -119.9442847 34.9890559, -119.9440748 34.9883963, -119.9437271 34.9875310, -119.9438374 34.9865118, -119.9443728 34.9854626, -119.9444696 34.9848563, -119.9444306 34.9842784, -119.9441878 34.9837429, -119.9444555 34.9832183, -119.9455577 34.9828129, -119.9467258 34.9821593, -119.9476047 34.9815073, -119.9484177 34.9811035, -119.9490136 34.9811552, -119.9498575 34.9803932, -119.9508763 34.9801810, -119.9515050 34.9801085, -119.9520350 34.9804084, -119.9523107 34.9808198, -119.9524506 34.9812595, -119.9527089 34.9816159, -119.9530876 34.9821230, -119.9537205 34.9825186, -119.9545067 34.9829408, -119.9553762 34.9831699, -119.9562088 34.9830550, -119.9569055 34.9829684, -119.9572760 34.9825395, -119.9566451 34.9823779, -119.9565206 34.9817592, -119.9566678 34.9810838, -119.9567645 34.9804776, -119.9571175 34.9799938, -119.9575034 34.9793859, -119.9580580 34.9786256, -119.9589914 34.9783724, -119.9599267 34.9783532, -119.9606738 34.9781975, -119.9615063 34.9780825, -119.9625250 34.9778701, -119.9631342 34.9775087, -119.9634017 34.9769841, -119.9631917 34.9763245, -119.9628459 34.9756933, -119.9637967 34.9754951, -119.9650541 34.9753501, -119.9658207 34.9754833, -119.9665719 34.9757955, -119.9679260 34.9750442, -119.9684826 34.9745179, -119.9691575 34.9739082, -119.9696616 34.9732170, -119.9703015 34.9724974, -119.9707902 34.9719852, -119.9713117 34.9713489, -119.9721203 34.9704769, -119.9727930 34.9696333, -119.9731263 34.9688604, -119.9734420 34.9680326, -119.9741210 34.9678909, -119.9746313 34.9679017, -119.9754308 34.9679107, -119.9761777 34.9677549, -119.9767560 34.9677515, -119.9774350 34.9676098, -119.9780111 34.9673724, -119.9783660 34.9671225, -119.9786355 34.9668318, -119.9792137 34.9668283, -119.9795049 34.9670606, -119.9798641 34.9672787, -119.9803744 34.9672895, -119.9812571 34.9671053, -119.9820720 34.9669352, -119.9825823 34.9669459, -119.9830093 34.9671499, -119.9834889 34.9675187, -119.9840889 34.9680382, -119.9847722 34.9683645, -119.9851839 34.9687474, -119.9858455 34.9685507, -119.9864544 34.9681892, -119.9873371 34.9680049, -119.9876810 34.9684021, -119.9878386 34.9688967, -119.9871967 34.9693823, -119.9868769 34.9697422, -119.9870498 34.9700578, -119.9873608 34.9705790, -119.9875709 34.9712385, -119.9876278 34.9718714, -119.9877000 34.9723252, -119.9874852 34.9730148, -119.9872004 34.9734845, -119.9874105 34.9741440, -119.9878266 34.9749950, -119.9879688 34.9756687, -119.9881440 34.9762182, -119.9879621 34.9767837, -119.9879510 34.9774308, -119.9881437 34.9780353, -119.9885401 34.9785973, -119.9890548 34.9790760, -119.9894162 34.9795281, -119.9898630 34.9800210, -119.9900710 34.9804464, -119.9905179 34.9809393, -119.9908442 34.9812815, -119.9910523 34.9817069, -119.9912954 34.9822423, -119.9915056 34.9829018, -119.9908790 34.9832084, -119.9894857 34.9833820, -119.9882632 34.9836372, -119.9874679 34.9840962, -119.9869289 34.9846776, -119.9862365 34.9852324, -119.9856624 34.9857039, -119.9853950 34.9862286, -119.9850093 34.9868366, -119.9847595 34.9874162, -119.9842708 34.9879285, -119.9838500 34.9884266, -119.9832409 34.9887881, -119.9828355 34.9891072, -119.9822614 34.9895786, -119.9819085 34.9900625, -119.9820836 34.9906121, -119.9824955 34.9909951, -119.9836019 34.9910573, -119.9846010 34.9905557, -119.9854973 34.9899584, -119.9869915 34.9896466, -119.9884025 34.9895280, -119.9893752 34.9898525, -119.9901770 34.9900955, -119.9911147 34.9903101, -119.9918618 34.9901541, -119.9927777 34.9898457, -119.9936256 34.9895515, -119.9941207 34.9897412, -119.9945830 34.9900550, -119.9951131 34.9903546, -119.9955425 34.9907925, -119.9962086 34.9910638, -119.9968067 34.9913492, -119.9975406 34.9916063, -119.9981891 34.9918226, -119.9987719 34.9922870, -119.9989998 34.9930015, -119.9991071 34.9935652, -119.9992999 34.9941697, -119.9994401 34.9946093, -119.9995979 34.9951039, -120.0002136 34.9954443, -120.0009322 34.9958804, -120.0013814 34.9966072, -120.0018306 34.9973340, -120.0020935 34.9981583, -120.0020475 34.9986955, -120.0020366 34.9993425, -120.0020760 34.9999204, -120.0022535 35.0007039, -120.0022075 35.0012411, -120.0024003 35.0018456, -120.0027137 35.0026007, -120.0030928 35.0031077, -120.0032331 35.0035474, -120.0038510 35.0041217, -120.0043836 35.0046553, -120.0051725 35.0053111, -120.0056875 35.0057898, -120.0062879 35.0063091, -120.0070922 35.0067860, -120.0076752 35.0072504, -120.0081047 35.0076882, -120.0084861 35.0084292, -120.0088675 35.0091701, -120.0093343 35.0099519, -120.0096653 35.0107620, -120.0104018 35.0112529, -120.0107306 35.0118290, -120.0111777 35.0123218, -120.0118966 35.0127578, -120.0125979 35.0131389, -120.0134001 35.0133817, -120.0144740 35.0135677, -120.0152411 35.0137005, -120.0157409 35.0143581, -120.0155591 35.0149237, -120.0154628 35.0155299, -120.0163788 35.0152214, -120.0173191 35.0156697, -120.0182419 35.0160631, -120.0190724 35.0157138, -120.0196443 35.0150082, -120.0206633 35.0147953, -120.0216343 35.0148855, -120.0228814 35.0153870, -120.0231271 35.0161563, -120.0233728 35.0169256, -120.0238223 35.0176523, -120.0243222 35.0183098, -120.0247191 35.0188717, -120.0253877 35.0193768, -120.0258854 35.0198003, -120.0261136 35.0205147, -120.0261532 35.0210926, -120.0265654 35.0214754, -120.0270455 35.0218440, -120.0276112 35.0222534, -120.0281768 35.0226627, -120.0285539 35.0229356, -120.0294066 35.0231091, -120.0296852 35.0237543, -120.0300997 35.0243711, -120.0304287 35.0249471, -120.0307249 35.0256473, -120.0314135 35.0264413, -120.0318127 35.0272371, -120.0320761 35.0280613, -120.0323570 35.0289405, -120.0327563 35.0297363, -120.0333747 35.0303105, -120.0337038 35.0308865, -120.0340175 35.0316415, -120.0343336 35.0326306, -120.0345444 35.0332900, -120.0349414 35.0338518, -120.0355247 35.0343160, -120.0368379 35.0345691, -120.0371495 35.0350902, -120.0376824 35.0356236, -120.0380116 35.0361996, -120.0378650 35.0368750, -120.0372733 35.0372918, -120.0363219 35.0374906, -120.0353026 35.0377036, -120.0360043 35.0380846, -120.0367717 35.0382173, -120.0359081 35.0386908, -120.0352485 35.0391218, -120.0351698 35.0397830, -120.0340321 35.0400794, -120.0325546 35.0404467, -120.0317964 35.0412499, -120.0309809 35.0414203, -120.0297577 35.0416759, -120.0289116 35.0422043, -120.0286466 35.0429631, -120.0284648 35.0435286, -120.0291161 35.0439787, -120.0300721 35.0442479, -120.0301951 35.0446325, -120.0291955 35.0451344, -120.0282463 35.0455672, -120.0276545 35.0459839, -120.0283715 35.0461858, -120.0293955 35.0464408, -120.0297421 35.0470718, -120.0296130 35.0478021, -120.0291464 35.0488374, -120.0281819 35.0494492, -120.0275419 35.0501691, -120.0267461 35.0506283, -120.0257816 35.0512401, -120.0251766 35.0520698, -120.0247229 35.0526921, -120.0246442 35.0533533, -120.0241577 35.0540997, -120.0242828 35.0547183, -120.0244607 35.0555018, -120.0248073 35.0561327, -120.0257918 35.0558099, -120.0271161 35.0554161, -120.0278768 35.0548469, -120.0283419 35.0553946, -120.0281975 35.0563039, -120.0273688 35.0568873, -120.0263056 35.0578714, -120.0255318 35.0588536, -120.0251132 35.0595857, -120.0240873 35.0609136, -120.0236160 35.0614809, -120.0230614 35.0622415, -120.0223862 35.0628514, -120.0216933 35.0634063, -120.0207133 35.0641971, -120.0201410 35.0649027, -120.0195666 35.0653743, -120.0190776 35.0658866, -120.0187422 35.0664256, -120.0187665 35.0671825, -120.0179201 35.0677108, -120.0165604 35.0679946, -120.0151679 35.0684025, -120.0144574 35.0689024, -120.0131503 35.0693510, -120.0118914 35.0694965, -120.0105799 35.0694771, -120.0094899 35.0694701, -120.0084679 35.0694489, -120.0078187 35.0692327, -120.0068800 35.0690183, -120.0058536 35.0685291, -120.0047263 35.0681782, -120.0034104 35.0676907, -120.0023160 35.0672157, -120.0013378 35.0664233, -120.0013137 35.0656664, -120.0010155 35.0647323, -119.9999738 35.0644221, -119.9987610 35.0640303, -119.9976009 35.0638034, -119.9965066 35.0633283, -119.9960242 35.0627256, -119.9957962 35.0620112, -119.9961120 35.0611834, -119.9959016 35.0605240, -119.9947876 35.0597600, -119.9941868 35.0592406, -119.9936672 35.0582940, -119.9933011 35.0573739, -119.9939919 35.0565852, -119.9942222 35.0557166, -119.9941653 35.0550838, -119.9952507 35.0546230, -119.9952442 35.0539210, -119.9948605 35.0529460, -119.9941085 35.0526340, -119.9930648 35.0520898, -119.9929180 35.0509482, -119.9924664 35.0499874, -119.9919798 35.0489167, -119.9918177 35.0479541, -119.9923045 35.0472079, -119.9934665 35.0476689, -119.9946242 35.0476618, -119.9956547 35.0468022, -119.9961547 35.0456429, -119.9959092 35.0448735, -119.9952340 35.0436663, -119.9947474 35.0425957, -119.9942651 35.0419929, -119.9935088 35.0412129, -119.9937544 35.0401653, -119.9942061 35.0393091, -119.9951686 35.0384636, -119.9958768 35.0377298, -119.9965170 35.0370101, -119.9975167 35.0365085, -119.9981963 35.0363667, -119.9988759 35.0362249, -119.9999303 35.0361221, -120.0006121 35.0362143, -120.0015284 35.0359059, -120.0018266 35.0350231, -120.0012062 35.0342147, -120.0005332 35.0332416, -119.9994152 35.0338265, -119.9987356 35.0339683, -119.9977645 35.0338779, -119.9967364 35.0331546, -119.9959999 35.0326636, -119.9948227 35.0323817, -119.9936346 35.0327468, -119.9923323 35.0336631, -119.9913852 35.0343296, -119.9907275 35.0349943, -119.9902582 35.0357955, -119.9900412 35.0362510, -119.9894864 35.0370114, -119.9887936 35.0375662, -119.9883046 35.0380784, -119.9881555 35.0385198, -119.9873399 35.0386899, -119.9866953 35.0389415, -119.9863444 35.0396594, -119.9863333 35.0403064, -119.9862872 35.0408435, -119.9874776 35.0407125, -119.9881881 35.0402127, -119.9890913 35.0403174, -119.9896415 35.0409059, -119.9900733 35.0415778, -119.9904217 35.0424429, -119.9906343 35.0433363, -119.9904040 35.0442049, -119.9899522 35.0450610, -119.9895684 35.0459030, -119.9892679 35.0465518, -119.9887964 35.0471189, -119.9884126 35.0479609, -119.9879432 35.0487621, -119.9875748 35.0494250, -119.9875329 35.0504301, -119.9873902 35.0515734, -119.9869538 35.0522505, -119.9865874 35.0531474, -119.9858790 35.0538812, -119.9853592 35.0547515, -119.9851792 35.0555509, -119.9854443 35.0566092, -119.9846482 35.0570682, -119.9836986 35.0575005, -119.9827931 35.0571618, -119.9819884 35.0566849, -119.9812517 35.0561937, -119.9803112 35.0557451, -119.9795437 35.0556120, -119.9784034 35.0556739, -119.9775813 35.0551419, -119.9766955 35.0550921, -119.9757745 35.0549324, -119.9755488 35.0544519, -119.9757661 35.0539964, -119.9757618 35.0535284, -119.9752818 35.0531596, -119.9746461 35.0525302, -119.9739929 35.0518458, -119.9731730 35.0515478, -119.9718772 35.0513490, -119.9709213 35.0510793, -119.9697089 35.0506873, -119.9688035 35.0503484, -119.9680340 35.0499813, -119.9675365 35.0495575, -119.9668700 35.0492861, -119.9657278 35.0491138, -119.9646185 35.0488174, -119.9634587 35.0485902, -119.9627243 35.0483329, -119.9619570 35.0481997, -119.9610382 35.0482738))",1999
http://stko-kwg.geog.ucsb.edu/lod/resource/mtbsfire.CA3472411990120040503.CACHUMA.2004,http://stko-kwg.geog.ucsb.edu/lod/resource/time.2004-05-03,CACHUMA,http://stko-kwg.geog.ucsb.edu/lod/resource/geometry.polygon.CA3472411990120040503.CACHUMA.2004,"POLYGON ((-119.8936509 34.7175298, -119.8946664 34.7173179, -119.8958191 34.7173119, -119.8972948 34.7174143, -119.8967557 34.7157097, -119.8968178 34.7149934, -119.8977171 34.7150988, -119.8983978 34.7154257, -119.8996840 34.7151573, -119.9006665 34.7150695, -119.9024265 34.7147021, -119.9035289 34.7147651, -119.9050220 34.7149224, -119.9066156 34.7149414, -119.9076968 34.7144812, -119.9086872 34.7132780, -119.9095865 34.7133833, -119.9110505 34.7141328, -119.9120039 34.7146371, -119.9127716 34.7152388, -119.9131681 34.7160353, -119.9135335 34.7171899, -119.9138120 34.7180697, -119.9149724 34.7189997, -119.9157209 34.7193124, -119.9157150 34.7206618, -119.9157769 34.7219971, -119.9160032 34.7227118, -119.9143126 34.7232993, -119.9142197 34.7243738, -119.9146142 34.7249362, -119.9153976 34.7253588, -119.9160127 34.7259338, -119.9156432 34.7263626, -119.9146277 34.7265747, -119.9142118 34.7275408, -119.9143432 34.7290960, -119.9143993 34.7297291, -119.9136603 34.7305868, -119.9127298 34.7308396, -119.9113060 34.7309024, -119.9096946 34.7308284, -119.9088145 34.7310122, -119.9072186 34.7307591, -119.9073635 34.7319012, -119.9066728 34.7324556, -119.9053844 34.7324900, -119.9048390 34.7321349, -119.9044755 34.7312144, -119.9040772 34.7301838, -119.9037659 34.7294281, -119.9034565 34.7289066, -119.9014370 34.7286832, -119.9001102 34.7281395, -119.8994928 34.7293819, -119.8994363 34.7308005, -119.8989873 34.7318906, -119.8986214 34.7327875, -119.8975611 34.7337707, -119.8959981 34.7333934, -119.8958571 34.7327195, -119.8950601 34.7327099, -119.8947141 34.7318442, -119.8951166 34.7312914, -119.8946215 34.7308671, -119.8937761 34.7311607, -119.8926927 34.7313867, -119.8917951 34.7315153, -119.8910310 34.7313816, -119.8905049 34.7313155, -119.8895514 34.7308110, -119.8894955 34.7301779, -119.8894900 34.7294757, -119.8890800 34.7290923, -119.8887744 34.7290388, -119.8877085 34.7293197, -119.8869774 34.7290619, -119.8864668 34.7288167, -119.8856524 34.7287520, -119.8846002 34.7286198, -119.8843065 34.7279191, -119.8843705 34.7274368, -119.8839377 34.7262962, -119.8840347 34.7256899, -119.8857430 34.7251578, -119.8852580 34.7238522, -119.8856606 34.7232994, -119.8862470 34.7224151, -119.8876203 34.7224218, -119.8878838 34.7214290, -119.8882963 34.7199949, -119.8892212 34.7190400, -119.8896238 34.7184871, -119.8899623 34.7184165, -119.8900403 34.7181855, -119.8923526 34.7174329, -119.8936509 34.7175298))",2004
